,NN,NG,KNN,Final,two_year_recid
5450,1,1,1,1,1
5451,0,0,1,0,0
5452,0,0,0,0,0
5453,1,0,1,1,1
5454,1,1,0,1,1
5455,0,0,0,0,0
5456,0,0,0,1,0
5457,0,0,1,0,0
5458,0,0,1,1,1
5459,0,1,1,0,1
5460,1,1,1,1,1
5461,0,0,0,1,0
5462,0,0,0,1,1
5463,0,0,0,0,1
5464,0,0,1,1,0
5465,0,0,0,0,1
5466,1,0,1,1,1
5467,1,0,0,1,0
5468,1,0,1,1,1
5469,0,0,0,0,0
5470,0,0,0,1,0
5471,1,1,1,1,1
5472,0,0,1,1,0
5473,0,0,0,0,0
5474,1,1,1,1,1
5475,0,0,0,1,1
5476,0,0,0,0,0
5477,0,0,1,1,1
5478,0,0,0,0,0
5479,0,0,0,1,1
5480,0,0,0,1,0
5481,1,1,0,1,1
5482,0,0,0,1,0
5483,1,0,0,1,0
5484,0,0,0,0,0
5485,0,0,1,1,1
5486,1,0,1,0,1
5487,1,0,1,1,1
5488,1,1,1,1,1
5489,0,0,0,0,1
5490,1,1,1,1,1
5491,1,0,0,1,1
5492,0,0,0,0,0
5493,0,0,0,0,0
5494,1,0,1,1,1
5495,0,0,1,1,1
5496,0,0,0,0,0
5497,1,0,1,0,1
5498,1,1,1,1,1
5499,1,0,1,1,0
5500,1,0,0,1,1
5501,1,0,0,1,0
5502,0,0,1,1,0
5503,0,0,1,0,0
5504,0,0,0,1,0
5505,0,0,0,0,0
5506,0,0,1,1,1
5507,0,0,0,1,0
5508,0,0,1,1,1
5509,1,1,1,1,1
5510,0,0,0,1,0
5511,1,0,1,1,1
5512,0,0,0,0,0
5513,1,1,1,1,1
5514,0,0,1,0,1
5515,1,0,1,0,0
5516,0,0,1,1,1
5517,1,0,1,1,0
5518,1,0,1,1,1
5519,0,0,0,1,0
5520,1,0,0,1,0
5521,0,0,0,0,0
5522,1,0,1,1,1
5523,1,0,1,1,1
5524,1,0,0,0,0
5525,0,0,1,0,1
5526,0,0,0,0,1
5527,0,0,0,0,0
5528,1,0,1,0,1
5529,0,0,0,0,0
5530,0,0,0,0,0
5531,0,0,0,0,0
5532,1,0,1,0,1
5533,0,0,1,0,0
5534,0,0,0,0,0
5535,0,0,0,1,0
5536,1,0,1,1,1
5537,0,0,0,1,0
5538,1,1,0,1,1
5539,1,0,1,1,1
5540,1,0,1,1,1
5541,0,0,0,0,1
5542,0,0,0,1,0
5543,0,0,0,0,0
5544,1,0,0,0,0
5545,1,1,0,1,0
5546,0,0,0,0,1
5547,1,0,1,1,0
5548,0,0,1,1,0
5549,0,0,1,0,1
5550,0,0,0,1,1
5551,0,0,1,1,1
5552,0,0,0,0,0
5553,1,0,0,1,0
5554,1,0,1,1,1
5555,0,0,0,0,0
5556,1,1,1,1,1
5557,0,0,1,1,1
5558,1,1,1,1,1
5559,0,0,0,0,0
5560,1,0,1,1,1
5561,0,0,1,0,1
5562,0,0,0,0,0
5563,0,0,0,0,0
5564,0,0,0,1,0
5565,1,1,1,1,1
5566,0,0,1,0,1
5567,0,0,0,0,0
5568,0,0,0,0,1
5569,1,0,1,0,1
5570,1,0,1,1,1
5571,1,1,1,1,1
5572,0,0,0,1,0
5573,1,0,0,1,0
5574,0,0,0,1,0
5575,0,0,0,1,1
5576,0,0,0,1,0
5577,0,0,0,0,0
5578,0,0,0,1,0
5579,0,0,0,1,0
5580,1,0,0,1,1
5581,0,0,0,1,1
5582,1,0,1,1,0
5583,1,1,1,0,1
5584,0,0,1,0,1
5585,1,0,0,0,0
5586,1,1,1,1,1
5587,0,0,0,0,0
5588,0,0,0,0,0
5589,1,1,1,1,1
5590,0,0,0,0,1
5591,0,0,0,1,1
5592,1,1,1,1,1
5593,0,0,0,0,0
5594,0,0,0,0,0
5595,1,1,1,1,1
5596,1,1,1,1,1
5597,0,0,0,0,1
5598,0,0,1,0,1
5599,0,0,0,1,0
5600,0,0,0,0,0
5601,0,0,1,0,0
5602,0,0,1,1,1
5603,0,0,0,1,0
5604,1,0,1,1,1
5605,0,0,0,1,0
5606,0,0,1,1,0
5607,1,1,1,1,1
5608,0,0,0,1,0
5609,0,0,0,1,0
5610,0,0,0,0,0
5611,0,0,0,1,1
5612,1,1,0,1,1
5613,1,0,0,1,0
5614,0,0,0,0,1
5615,0,0,0,0,0
5616,1,1,1,1,1
5617,0,0,0,1,0
5618,0,0,1,1,1
5619,1,0,1,1,1
5620,0,0,0,1,0
5621,1,0,1,1,0
5622,0,0,1,1,1
5623,0,0,0,0,0
5624,1,0,0,0,0
5625,0,0,0,1,0
5626,1,0,1,1,1
5627,1,0,1,1,1
5628,0,0,0,1,0
5629,0,0,0,0,0
5630,1,0,0,0,0
5631,0,0,0,0,0
5632,0,0,0,1,0
5633,0,0,0,1,0
5634,0,0,1,0,1
5635,0,0,0,0,0
5636,1,1,1,1,1
5637,0,0,0,0,0
5638,0,0,0,0,0
5639,1,1,1,1,1
5640,1,0,1,1,1
5641,0,0,0,0,0
5642,0,0,0,0,0
5643,1,0,1,1,1
5644,1,0,1,1,1
5645,0,1,1,1,0
5646,0,0,0,1,0
5647,0,0,0,0,0
5648,0,0,0,0,0
5649,0,0,0,0,0
5650,0,0,0,1,0
5651,0,0,1,0,1
5652,0,0,1,0,0
5653,1,1,1,1,1
5654,0,0,0,1,0
5655,0,0,0,0,0
5656,0,0,0,0,1
5657,0,1,0,1,0
5658,0,0,1,0,1
5659,0,0,0,1,0
5660,0,0,0,0,0
5661,0,0,1,0,1
5662,1,0,1,1,1
5663,1,0,1,1,1
5664,1,1,0,1,1
5665,0,0,0,0,0
5666,0,0,0,1,0
5667,0,0,0,0,0
5668,0,0,0,1,0
5669,0,0,0,0,0
5670,0,0,0,1,0
5671,0,0,0,1,0
5672,1,1,1,1,1
5673,0,0,0,0,0
5674,0,0,1,0,0
5675,0,0,0,0,0
5676,1,1,1,1,0
5677,0,0,1,0,0
5678,0,0,1,0,0
5679,0,0,0,1,0
5680,0,0,0,0,0
5681,0,0,0,1,0
5682,1,0,0,0,0
5683,1,1,1,1,1
5684,0,0,0,0,1
5685,1,1,0,1,1
5686,0,0,0,0,0
5687,1,0,1,1,1
5688,1,0,1,0,1
5689,1,1,1,1,0
5690,0,0,0,0,0
5691,0,0,0,1,0
5692,0,0,1,0,0
5693,0,0,1,0,1
5694,0,0,0,0,0
5695,0,0,0,0,0
5696,0,0,0,0,1
5697,1,0,1,1,0
5698,1,1,1,1,1
5699,0,0,0,0,0
5700,0,0,1,1,0
5701,0,0,0,0,0
5702,1,1,0,1,0
5703,0,0,0,1,1
5704,0,0,0,0,0
5705,0,0,0,1,0
5706,0,0,0,0,0
5707,1,0,1,1,0
5708,0,0,0,0,0
5709,0,0,1,0,1
5710,0,0,1,0,1
5711,1,1,1,1,1
5712,1,0,1,1,1
5713,0,0,0,1,0
5714,0,0,0,0,0
5715,1,0,1,1,1
5716,0,0,1,0,1
5717,0,0,1,0,1
5718,1,0,0,1,0
5719,0,0,0,1,0
5720,1,0,0,0,0
5721,0,0,0,0,1
5722,1,1,1,1,1
5723,1,0,0,1,0
5724,1,1,0,1,1
5725,0,0,0,0,0
5726,1,0,0,1,1
5727,0,0,1,0,1
5728,0,0,0,1,0
5729,0,0,0,1,0
5730,1,0,1,1,1
5731,1,0,1,0,0
5732,0,0,0,0,0
5733,0,0,0,0,0
5734,1,1,1,1,1
5735,0,0,1,1,0
5736,1,0,0,1,0
5737,1,0,1,1,1
5738,1,0,0,1,0
5739,0,0,0,0,0
5740,0,0,0,0,1
5741,1,0,1,1,1
5742,0,0,0,1,0
5743,0,1,1,1,0
5744,0,0,1,0,1
5745,0,0,0,1,0
5746,0,0,0,0,0
5747,0,0,1,0,0
5748,0,0,1,1,1
5749,0,0,1,0,0
5750,0,0,0,0,0
5751,0,0,0,1,0
5752,1,0,1,0,1
5753,0,0,1,1,1
5754,0,0,0,1,0
5755,1,0,1,0,0
5756,0,0,0,1,0
5757,1,1,0,0,0
5758,0,0,0,0,0
5759,0,0,0,0,0
5760,0,0,0,1,1
5761,0,0,1,0,0
5762,0,0,0,0,0
5763,0,0,0,0,0
5764,0,0,1,1,0
5765,1,1,1,0,1
5766,1,1,1,1,1
5767,1,1,1,1,1
5768,1,1,0,1,0
5769,1,0,1,1,0
5770,0,0,0,0,0
5771,1,0,1,0,1
5772,0,0,0,0,0
5773,1,1,1,1,1
5774,1,1,1,1,1
5775,0,0,1,1,0
5776,0,0,0,0,0
5777,0,0,1,1,1
5778,0,0,0,0,0
5779,1,1,1,1,1
5780,1,1,1,1,1
5781,0,0,1,0,0
5782,0,0,0,0,1
5783,0,0,0,1,1
5784,1,0,0,0,0
5785,0,0,1,1,1
5786,0,0,0,0,0
5787,1,0,1,1,1
5788,0,0,0,0,0
5789,0,0,0,0,0
5790,1,1,1,1,0
5791,0,0,0,1,1
5792,0,0,1,0,0
5793,1,0,1,1,1
5794,0,0,0,0,0
5795,0,0,0,1,0
5796,0,0,0,0,0
5797,1,1,1,1,0
5798,0,0,0,1,0
5799,0,0,1,1,0
5800,1,0,1,0,1
5801,1,1,1,1,1
5802,1,0,1,1,0
5803,0,0,0,1,0
5804,0,0,0,1,0
5805,0,0,0,0,1
5806,1,0,1,1,1
5807,0,0,0,1,0
5808,1,1,1,0,1
5809,0,0,1,1,1
5810,0,0,0,1,0
5811,0,0,0,1,0
5812,1,1,1,1,1
5813,0,0,1,0,0
5814,0,0,1,1,0
5815,0,0,0,1,0
5816,0,0,1,1,1
5817,0,0,0,0,0
5818,0,0,0,0,0
5819,1,1,1,1,1
5820,0,0,0,0,0
5821,0,0,0,0,0
5822,0,0,0,0,1
5823,1,0,1,1,1
5824,0,0,0,1,0
5825,0,0,0,1,1
5826,1,0,0,1,1
5827,0,0,0,0,1
5828,0,0,0,1,0
5829,1,0,0,1,0
5830,0,0,1,1,1
5831,0,0,1,1,0
5832,0,0,1,1,1
5833,0,0,0,0,1
5834,1,1,0,1,1
5835,1,0,1,1,1
5836,1,1,0,1,0
5837,0,0,1,0,0
5838,0,0,1,0,0
5839,0,0,0,0,0
5840,0,0,0,0,0
5841,1,1,1,1,1
5842,1,1,1,1,1
5843,0,0,0,0,0
5844,0,0,0,0,0
5845,0,0,1,1,0
5846,0,0,0,1,0
5847,0,0,0,0,0
5848,0,0,0,0,0
5849,0,0,0,0,0
5850,0,0,1,0,0
5851,0,0,0,1,0
5852,0,0,1,1,1
5853,1,0,1,1,1
5854,0,0,0,0,1
5855,1,1,1,0,1
5856,0,0,0,0,0
5857,1,1,1,1,1
5858,0,0,0,0,0
5859,1,0,1,1,1
5860,0,0,0,0,1
5861,1,0,0,1,0
5862,0,0,0,0,1
5863,0,0,0,1,0
5864,1,0,0,1,0
5865,0,0,0,0,0
5866,0,0,0,1,1
5867,1,0,1,1,1
5868,0,0,0,1,0
5869,0,0,0,0,0
5870,1,1,1,0,0
5871,0,0,1,1,1
5872,1,1,1,1,1
5873,1,0,1,1,1
5874,0,0,0,1,0
5875,1,0,0,1,0
5876,0,0,0,0,0
5877,0,0,1,0,1
5878,1,1,0,0,1
5879,1,1,1,1,0
5880,0,0,0,0,0
5881,0,0,1,0,0
5882,0,0,0,1,0
5883,0,0,0,1,0
5884,0,0,0,1,0
5885,0,0,0,1,0
5886,1,1,1,1,1
5887,1,1,0,1,0
5888,1,1,1,1,1
5889,1,0,1,1,1
5890,0,0,0,0,0
5891,0,0,1,0,0
5892,1,1,1,1,0
5893,1,1,1,1,1
5894,0,0,0,0,0
5895,0,0,1,1,0
5896,0,0,0,0,1
5897,0,0,0,0,0
5898,0,0,0,1,0
5899,0,0,1,1,0
5900,0,0,0,1,0
5901,0,0,1,0,0
5902,1,0,0,1,1
5903,1,0,1,1,1
5904,0,0,0,0,0
5905,0,0,0,0,0
5906,0,0,0,0,0
5907,0,0,0,1,0
5908,1,0,1,1,1
5909,0,0,1,0,1
5910,0,0,1,1,1
5911,1,0,1,1,1
5912,0,0,0,1,0
5913,1,1,1,1,1
5914,0,0,0,0,0
5915,1,0,0,1,1
5916,1,0,1,1,1
5917,0,0,0,0,0
5918,0,0,0,1,1
5919,0,0,0,0,0
5920,0,0,0,0,0
5921,0,0,1,0,1
5922,1,1,1,1,0
5923,0,0,0,1,1
5924,0,0,0,0,1
5925,0,0,0,0,0
5926,1,1,1,1,1
5927,1,0,0,0,0
5928,1,1,1,1,1
5929,0,0,0,0,1
5930,0,0,0,0,0
5931,0,0,0,1,0
5932,0,0,1,1,1
5933,0,0,1,1,1
5934,1,0,0,0,0
5935,1,0,0,1,1
5936,1,0,1,1,0
5937,1,0,1,1,1
5938,0,0,0,0,0
5939,0,0,1,0,1
5940,1,0,0,1,0
5941,0,0,0,1,1
5942,1,0,0,1,0
5943,0,0,0,0,1
5944,1,1,0,1,1
5945,1,1,1,1,1
5946,0,0,1,0,1
5947,0,0,0,1,0
5948,1,1,1,1,1
5949,1,1,1,0,0
5950,0,0,0,1,0
5951,0,0,0,0,1
5952,0,0,0,0,0
5953,0,0,0,0,0
5954,1,1,0,1,1
5955,1,0,0,1,0
5956,1,1,1,1,1
5957,0,0,1,0,0
5958,0,0,0,1,0
5959,0,0,0,0,0
5960,1,0,0,1,0
5961,1,1,1,1,0
5962,0,0,0,1,1
5963,1,1,1,1,1
5964,0,0,0,1,0
5965,0,0,0,0,1
5966,0,0,0,1,0
5967,1,1,0,1,1
5968,1,1,1,0,1
5969,1,0,1,1,1
5970,1,1,1,1,1
5971,0,0,0,1,1
5972,0,0,0,0,1
5973,1,0,1,1,0
5974,0,0,0,0,0
5975,1,1,1,1,1
5976,0,0,0,0,0
5977,0,0,1,1,0
5978,0,0,0,0,0
5979,0,0,0,1,1
5980,0,0,0,1,0
5981,0,0,0,0,1
5982,0,0,0,0,0
5983,1,0,0,0,0
5984,0,0,1,1,1
5985,0,0,1,1,1
5986,0,0,1,0,1
5987,0,0,1,1,1
5988,1,0,0,1,0
5989,0,0,0,1,1
5990,1,0,1,1,1
5991,0,0,0,0,0
5992,1,1,1,1,1
5993,1,1,1,1,0
5994,1,1,1,1,1
5995,0,0,0,1,0
5996,0,0,0,1,0
5997,0,0,1,0,1
5998,0,0,0,0,0
5999,0,0,0,0,1
6000,0,0,1,1,1
6001,0,0,0,0,0
6002,1,0,0,0,1
6003,1,1,1,1,0
6004,0,0,1,0,0
6005,0,0,0,0,1
6006,0,0,0,0,0
6007,1,1,1,1,1
6008,1,0,1,1,1
6009,1,1,1,1,1
6010,0,0,0,1,0
6011,0,0,0,1,0
6012,0,0,0,1,0
6013,0,0,0,0,0
6014,1,0,1,1,0
6015,0,0,0,1,0
6016,1,0,1,0,1
6017,0,0,0,0,0
6018,1,1,1,1,1
6019,0,0,0,0,1
6020,0,0,0,0,0
6021,0,0,1,0,0
6022,0,0,0,0,0
6023,1,1,1,0,0
6024,1,0,0,1,1
6025,0,0,0,0,0
6026,0,0,0,1,0
6027,0,0,0,1,0
6028,0,0,0,1,0
6029,1,0,1,0,1
6030,0,1,0,0,1
6031,0,0,0,0,0
6032,0,0,1,1,0
6033,0,0,0,1,0
6034,1,0,0,0,1
6035,0,0,0,1,0
6036,0,0,0,0,0
6037,0,0,0,0,1
6038,1,1,1,1,0
6039,0,0,0,0,0
6040,0,0,0,1,0
6041,0,0,1,0,0
6042,0,0,0,1,1
6043,1,1,1,1,1
6044,0,0,0,0,0
6045,0,0,0,0,0
6046,0,0,1,0,1
6047,0,0,0,0,0
6048,1,0,1,1,1
6049,0,0,0,1,0
6050,0,0,0,1,0
6051,0,0,1,0,0
6052,0,0,0,0,0
6053,0,0,0,1,1
6054,0,0,0,0,0
6055,0,0,0,1,0
6056,0,0,0,1,0
6057,0,0,0,1,0
6058,1,0,1,1,1
6059,0,0,0,1,0
6060,0,0,0,1,0
6061,0,0,1,0,0
6062,0,0,0,0,0
6063,0,0,0,0,0
6064,0,0,0,0,0
6065,0,0,0,1,1
6066,0,0,0,0,0
6067,0,0,1,1,0
6068,1,0,1,1,1
6069,0,0,0,1,0
6070,0,0,0,1,0
6071,1,1,1,1,1
6072,0,0,1,1,0
6073,1,0,1,1,1
6074,0,0,0,0,0
6075,0,0,0,1,0
6076,0,0,0,1,1
6077,1,0,1,0,1
6078,0,0,1,0,0
6079,0,0,1,1,1
6080,1,1,1,1,1
6081,0,0,0,0,1
6082,0,0,0,1,0
6083,0,0,0,0,0
6084,0,0,0,0,0
6085,1,1,1,1,1
6086,1,1,1,1,1
6087,0,0,0,0,0
6088,1,1,0,0,1
6089,1,1,1,1,1
6090,0,0,0,0,1
6091,0,0,0,0,1
6092,0,0,1,0,1
6093,1,0,1,1,1
6094,0,0,0,0,0
6095,0,0,0,1,0
6096,0,0,1,0,1
6097,0,0,0,0,1
6098,1,0,1,1,0
6099,0,0,0,1,0
6100,0,0,0,0,1
6101,0,0,1,0,1
6102,1,0,0,0,1
6103,1,0,0,1,0
6104,0,0,1,0,1
6105,0,0,0,1,0
6106,1,0,0,0,0
6107,1,0,1,1,0
6108,1,1,1,1,0
6109,1,1,1,1,0
6110,0,0,0,1,1
6111,0,0,0,1,0
6112,1,0,1,1,0
6113,1,1,1,1,1
6114,0,0,0,0,0
6115,0,0,1,0,1
6116,1,1,1,1,0
6117,1,1,1,1,1
6118,0,0,0,0,0
6119,1,0,1,1,1
6120,0,0,0,1,0
6121,1,0,1,1,1
6122,1,1,0,0,0
6123,1,0,1,1,1
6124,0,0,0,1,0
6125,0,0,0,0,0
6126,0,0,1,1,1
6127,0,0,0,0,0
6128,1,0,1,1,0
6129,0,0,0,0,0
6130,1,0,1,1,0
6131,0,0,0,1,1
6132,1,0,1,0,1
6133,0,0,0,0,0
6134,0,0,1,0,0
6135,0,0,0,0,0
6136,0,0,1,0,1
6137,1,0,0,0,0
6138,0,0,0,1,1
6139,1,0,1,1,1
6140,0,0,0,0,1
6141,0,0,1,0,0
6142,1,1,1,1,1
6143,0,0,0,1,1
6144,0,0,1,1,1
6145,1,1,0,1,0
6146,0,0,0,1,1
6147,0,0,0,0,0
6148,1,1,1,1,1
6149,0,0,0,1,1
6150,0,0,0,0,0
6151,0,0,1,0,0
6152,0,0,0,0,1
6153,0,0,0,0,1
6154,1,0,0,0,0
6155,0,0,0,0,0
6156,0,0,1,1,0
6157,1,0,1,0,1
6158,0,0,0,0,0
6159,0,0,1,1,0
6160,1,0,1,0,0
6161,1,1,1,1,1
6162,1,1,1,1,0
6163,1,1,0,1,0
6164,0,0,1,1,1
6165,0,0,1,0,0
6166,0,0,0,1,1
6167,0,0,1,0,1
6168,1,1,1,1,1
6169,0,0,0,1,0
6170,0,0,0,0,0
6171,0,0,0,1,0
6172,0,0,0,0,0
6173,1,0,1,1,1
6174,1,1,1,1,1
6175,0,0,1,1,1
6176,0,0,0,0,0
6177,0,0,0,1,0
6178,0,0,0,0,0
6179,0,0,1,1,1
6180,0,0,0,1,0
6181,0,0,0,0,0
6182,0,0,0,1,0
6183,0,0,0,0,1
6184,1,1,0,1,0
6185,0,0,0,0,0
6186,0,0,0,0,0
6187,0,0,0,0,0
6188,1,1,1,1,1
6189,0,0,0,0,0
6190,0,0,1,1,1
6191,0,0,0,0,1
6192,0,0,0,0,0
6193,1,0,0,1,0
6194,0,0,0,1,0
6195,0,0,0,0,0
6196,1,1,1,1,1
6197,0,0,0,1,0
6198,1,1,1,1,1
6199,0,1,0,0,0
6200,0,0,0,0,0
6201,1,1,0,1,0
6202,0,0,0,0,1
6203,1,0,1,1,1
6204,0,0,0,0,0
6205,0,0,0,0,0
6206,0,0,0,0,0
6207,0,0,0,1,0
6208,1,1,1,1,0
6209,0,0,0,0,0
6210,0,0,0,0,0
6211,1,0,1,1,1
6212,0,0,1,0,1
6213,0,0,1,1,0
6214,0,0,0,0,0
6215,0,0,0,1,0
6216,1,1,1,1,0
6217,1,0,1,1,1
6218,0,0,0,1,0
6219,1,0,1,1,1
6220,1,1,1,0,1
6221,1,1,1,1,1
6222,0,0,0,0,0
6223,1,1,1,1,1
6224,0,0,0,0,0
6225,1,1,1,0,1
6226,0,0,0,0,0
6227,1,0,0,1,1
6228,1,0,0,0,1
6229,1,0,1,0,1
6230,0,0,1,0,1
6231,0,0,0,0,0
6232,0,0,0,1,0
6233,0,0,0,0,0
6234,1,1,0,1,1
6235,0,0,0,0,1
6236,0,0,0,1,0
6237,0,0,0,0,0
6238,0,0,0,1,0
6239,0,0,1,0,0
6240,1,0,1,1,1
6241,1,0,0,1,1
6242,0,0,0,0,0
6243,1,0,0,1,0
6244,1,0,0,0,1
6245,0,0,0,1,0
6246,1,0,1,1,1
6247,0,0,0,0,0
6248,1,1,1,1,1
6249,1,0,1,1,0
6250,0,0,0,0,0
6251,0,0,0,1,0
6252,1,0,0,1,0
6253,0,0,0,0,0
6254,0,0,0,1,0
6255,0,0,0,0,1
6256,1,1,0,0,1
6257,0,0,0,1,0
6258,0,0,0,1,0
6259,1,1,0,1,1
6260,1,0,0,0,0
6261,0,0,0,1,0
6262,1,0,1,0,1
6263,0,0,1,0,0
6264,1,1,1,1,1
6265,1,0,1,1,1
6266,0,0,1,1,1
6267,1,1,1,1,1
6268,0,0,1,1,1
6269,0,0,0,0,0
6270,1,0,0,1,1
6271,0,0,1,1,1
6272,0,0,1,1,1
6273,1,0,0,1,0
6274,1,0,1,1,1
6275,1,0,0,0,0
6276,1,1,1,1,1
6277,1,1,1,0,1
6278,0,0,1,1,0
6279,0,0,1,1,0
6280,0,0,1,0,1
6281,1,1,1,1,1
6282,0,0,1,1,1
6283,0,0,1,1,1
6284,1,0,1,1,0
6285,0,0,0,0,0
6286,1,1,0,1,0
6287,0,0,0,0,0
6288,1,0,1,1,0
6289,1,0,1,1,0
6290,0,0,0,1,0
6291,1,1,1,1,1
6292,1,1,1,1,1
6293,0,0,0,1,0
6294,0,0,0,0,0
6295,0,0,1,1,0
6296,0,0,0,0,0
6297,1,0,1,1,1
6298,0,0,0,1,0
6299,0,0,0,0,0
6300,1,0,1,1,0
6301,0,0,0,1,1
6302,0,0,0,0,1
6303,1,0,1,1,1
6304,1,1,0,1,0
6305,0,0,0,1,0
6306,0,0,0,0,0
6307,0,0,1,0,0
6308,0,0,1,0,1
6309,0,0,0,1,0
6310,1,0,1,1,1
6311,0,0,0,0,0
6312,0,0,0,1,0
6313,0,0,0,1,0
6314,0,0,1,0,0
6315,1,1,1,1,1
6316,0,0,1,0,0
6317,0,0,0,1,0
6318,1,0,1,1,1
6319,0,0,1,0,1
6320,0,0,0,0,0
6321,0,0,0,0,0
6322,1,0,0,1,0
6323,0,0,0,1,0
6324,0,0,0,0,0
6325,0,0,0,0,0
6326,0,0,0,1,0
6327,1,0,1,1,1
6328,0,0,0,1,0
6329,0,0,1,1,1
6330,1,0,0,0,0
6331,1,1,1,1,0
6332,0,0,1,1,1
6333,1,0,1,1,1
6334,0,0,0,0,0
6335,1,0,1,1,1
6336,1,0,1,1,1
6337,0,0,0,0,0
6338,1,0,1,1,1
6339,0,0,0,0,0
6340,0,0,0,0,0
6341,0,0,1,1,1
6342,1,0,0,0,1
6343,0,0,0,0,0
6344,0,0,0,1,0
6345,0,0,0,0,0
6346,1,1,1,1,1
6347,0,0,0,1,1
6348,0,0,0,1,0
6349,0,0,0,0,0
6350,1,0,1,0,1
6351,0,0,1,0,1
6352,0,0,1,1,0
6353,0,0,0,1,0
6354,0,0,0,0,0
6355,0,0,0,0,0
6356,1,0,0,1,1
6357,1,1,1,1,1
6358,1,1,1,0,1
6359,0,0,0,1,0
6360,0,0,1,1,1
6361,0,0,0,0,0
6362,1,0,0,1,1
6363,1,1,1,1,1
6364,1,1,0,1,1
6365,0,0,0,1,0
6366,0,0,0,0,1
6367,0,0,0,0,0
6368,1,0,1,0,1
6369,0,0,1,1,1
6370,1,0,1,1,1
6371,1,0,1,1,1
6372,0,0,0,1,0
6373,0,0,0,0,0
6374,0,0,1,0,0
6375,1,0,1,1,1
6376,0,0,1,0,1
6377,0,0,0,0,0
6378,0,0,1,1,1
6379,0,0,1,0,0
6380,1,1,1,1,1
6381,1,0,1,1,1
6382,1,0,0,1,0
6383,1,0,1,1,1
6384,0,0,0,1,0
6385,0,0,0,0,0
6386,1,0,1,1,1
6387,0,0,0,1,1
6388,1,0,0,1,0
6389,0,0,0,0,0
6390,1,0,0,0,1
6391,1,1,0,1,0
6392,1,1,1,1,1
6393,0,0,1,1,0
6394,0,0,0,0,1
6395,0,0,1,0,1
6396,1,1,1,1,0
6397,0,0,1,1,1
6398,0,0,0,0,0
6399,1,0,0,1,0
6400,0,0,0,0,0
6401,0,0,1,0,1
6402,1,1,1,1,1
6403,0,0,0,1,0
6404,0,0,0,0,0
6405,0,0,1,1,1
6406,1,1,0,1,0
6407,1,0,0,1,1
6408,0,0,1,0,1
6409,0,0,0,1,1
6410,1,0,1,0,1
6411,1,0,1,1,1
6412,0,0,0,1,0
6413,1,0,1,1,1
6414,1,1,0,1,0
6415,0,0,0,0,0
6416,1,1,1,0,1
6417,0,0,0,1,0
6418,0,0,0,0,0
6419,0,0,1,1,1
6420,0,0,1,0,1
6421,0,0,0,1,0
6422,0,0,1,1,0
6423,0,0,0,0,0
6424,1,0,0,0,0
6425,0,0,0,0,0
6426,0,0,0,1,0
6427,0,0,0,0,0
6428,1,1,1,1,1
6429,0,0,0,0,1
6430,0,0,1,0,0
6431,0,0,1,0,1
6432,0,0,1,0,1
6433,0,0,0,0,1
6434,1,1,0,1,1
6435,1,0,1,1,1
6436,0,0,0,1,1
6437,0,0,0,1,0
6438,1,1,1,1,0
6439,1,1,1,1,1
6440,0,0,0,0,0
6441,0,0,0,0,0
6442,1,1,1,1,0
6443,0,0,1,0,1
6444,1,1,1,1,1
6445,0,0,0,1,0
6446,0,0,0,0,0
6447,1,0,1,1,0
6448,0,0,0,0,0
6449,0,0,1,0,1
6450,1,1,1,1,1
6451,1,1,1,1,1
6452,0,0,1,0,1
6453,0,0,0,0,0
6454,1,1,1,1,1
6455,1,0,1,1,1
6456,0,0,0,0,0
6457,0,0,0,1,0
6458,1,0,0,1,0
6459,1,0,1,1,0
6460,0,0,1,0,0
6461,0,0,0,1,0
6462,1,0,1,1,1
6463,1,0,0,1,1
6464,1,1,1,1,1
6465,0,0,1,1,0
6466,1,0,1,1,0
6467,0,0,1,0,1
6468,1,0,1,1,1
6469,1,0,1,1,1
6470,1,0,1,0,1
6471,0,0,0,0,0
6472,0,0,1,0,1
6473,1,0,1,1,1
6474,1,1,1,1,1
6475,1,0,1,1,1
6476,0,0,0,0,0
6477,1,1,1,1,1
6478,0,0,0,0,0
6479,0,0,0,0,0
6480,0,0,0,0,0
6481,0,0,1,0,0
6482,0,0,1,1,1
6483,0,0,0,1,0
6484,1,1,0,1,0
6485,1,1,1,1,1
6486,0,0,0,1,1
6487,1,0,1,1,1
6488,0,0,0,0,0
6489,1,1,1,1,1
6490,1,0,0,1,1
6491,1,1,1,1,1
6492,0,0,0,0,1
6493,0,0,0,1,0
6494,1,1,1,1,1
6495,0,0,0,0,1
6496,0,0,0,0,0
6497,0,0,1,0,1
6498,0,0,1,0,1
6499,1,0,0,1,0
6500,0,0,0,0,0
6501,1,0,0,0,0
6502,0,0,0,0,0
6503,1,1,0,0,1
6504,0,0,0,1,0
6505,0,0,0,0,1
6506,0,0,0,0,0
6507,0,0,0,0,0
6508,0,1,0,1,0
6509,1,0,0,0,0
6510,1,0,0,1,1
6511,0,0,1,1,1
6512,0,0,0,1,1
6513,1,1,1,1,1
6514,0,0,0,1,0
6515,0,0,0,0,0
6516,1,0,1,0,1
6517,0,0,1,1,1
6518,0,0,0,0,0
6519,0,0,0,1,1
6520,1,0,1,0,1
6521,1,0,0,1,1
6522,0,0,1,0,0
6523,1,0,0,1,0
6524,0,0,0,0,1
