sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,two_year_recid
0,35,0,0,0,0,0,1,147,1
1,20,1,0,0,0,0,0,12,1
0,32,1,0,0,0,2,0,3,1
1,21,1,0,0,1,0,1,27,0
1,24,0,0,0,0,0,1,68,1
1,24,0,0,0,0,1,1,92,1
1,55,2,0,0,0,2,0,326,0
1,26,0,0,0,0,0,1,27,1
1,52,1,0,0,0,8,0,5,0
1,27,0,0,0,0,1,1,6,0
0,27,1,0,0,0,0,1,6,0
1,56,1,0,0,0,0,0,184,0
1,52,1,0,0,0,16,0,223,1
1,37,0,0,0,0,3,0,292,1
1,45,0,0,0,0,0,1,327,0
1,23,0,0,0,0,1,1,6,0
0,36,1,0,0,0,3,0,5,1
0,29,0,0,0,0,0,0,12,0
1,21,2,0,0,0,0,0,5,0
1,20,5,0,2,1,3,1,6,1
1,69,0,0,0,0,3,0,5,0
1,27,0,0,1,0,11,0,2,0
1,28,0,1,0,1,11,0,3,1
1,38,0,0,0,0,4,1,19,0
1,30,5,0,0,0,0,0,46,0
0,19,0,0,0,0,1,0,74,1
0,37,1,0,0,0,1,0,16,0
1,34,0,0,0,0,0,1,6,1
1,37,1,0,0,0,7,0,66,1
1,21,0,0,0,1,1,0,249,0
1,21,0,0,0,0,0,0,86,1
0,38,1,0,0,0,3,0,5,0
1,47,0,0,0,0,1,1,6,0
1,56,1,0,0,0,3,0,147,0
1,27,0,0,0,0,2,0,107,1
1,23,0,0,0,0,0,1,68,0
1,57,1,0,0,0,0,0,46,0
1,25,0,0,1,0,9,0,5,0
0,23,0,0,0,0,2,0,15,1
1,32,0,0,0,0,8,0,5,1
0,36,0,0,0,0,2,1,93,0
1,41,0,0,0,0,5,1,33,0
1,31,2,0,0,0,2,0,72,0
0,39,5,0,0,0,0,0,12,0
1,21,0,0,0,0,1,0,5,1
1,43,1,0,0,0,8,0,100,1
1,31,0,0,0,0,2,1,19,0
1,37,1,0,0,0,0,1,6,0
1,27,0,0,0,0,0,0,12,0
1,22,0,0,0,0,2,0,49,1
1,59,1,0,0,0,2,0,16,0
0,33,0,0,0,0,0,0,3,1
1,39,1,0,0,0,21,0,223,0
0,43,0,0,0,0,2,0,3,0
1,25,1,0,0,0,5,0,101,1
1,36,0,3,0,2,19,1,5,1
1,23,0,0,0,0,3,0,74,1
0,43,1,0,0,0,3,1,29,1
1,56,1,0,0,0,9,1,6,1
0,20,0,0,0,0,1,0,66,1
1,50,0,0,0,0,2,1,217,1
1,24,5,0,0,0,2,1,5,1
0,54,1,0,0,0,1,1,68,0
1,20,0,0,0,0,1,0,87,1
1,36,5,0,0,0,3,1,29,1
0,36,0,0,0,0,3,0,62,1
1,56,0,0,0,0,0,1,328,0
1,25,0,0,0,0,28,1,63,1
1,25,0,1,0,0,2,0,3,0
0,42,1,0,0,0,1,0,51,1
1,34,0,0,2,0,9,1,19,1
1,48,0,0,0,0,4,0,12,0
1,34,0,1,0,0,21,1,6,1
1,28,1,0,0,0,0,0,326,0
1,32,1,0,0,0,1,0,42,0
0,31,1,0,0,0,2,0,87,0
0,24,0,0,0,0,4,0,3,1
0,25,1,0,0,0,0,0,152,1
0,32,1,0,0,1,4,0,101,0
1,37,0,0,0,0,20,0,13,1
1,24,0,0,0,0,1,0,15,1
1,48,0,0,0,0,0,1,46,0
1,25,0,1,2,0,9,0,5,1
1,35,0,0,0,0,1,0,3,0
1,21,0,0,0,0,1,0,329,1
0,21,0,0,0,0,0,0,12,1
0,27,1,0,0,0,0,0,12,1
1,22,0,0,0,0,0,0,135,0
1,28,0,0,0,0,4,0,21,0
1,26,0,0,0,0,0,1,25,0
1,23,5,0,0,0,0,1,46,1
1,34,1,0,0,0,0,0,34,0
1,22,0,0,0,0,3,0,225,0
1,30,5,0,0,0,5,0,91,1
1,44,1,0,0,0,5,0,5,0
1,57,1,0,0,0,1,0,1,0
1,22,0,0,0,1,0,0,81,1
1,34,0,0,0,0,0,0,4,0
1,24,0,0,0,0,7,0,41,1
1,20,1,0,0,0,0,0,3,0
1,35,1,0,0,0,2,0,14,0
1,53,2,0,0,0,1,1,59,1
1,60,0,0,0,0,13,0,14,0
0,22,0,0,0,0,2,0,76,0
1,43,2,0,0,0,0,1,6,0
1,72,1,0,0,0,7,0,104,0
1,33,0,0,0,0,3,0,3,1
1,24,0,0,0,0,1,0,42,1
1,60,0,0,0,0,0,0,330,0
1,24,1,0,0,0,3,0,41,1
1,43,5,0,0,0,2,1,33,0
1,30,0,0,0,0,1,1,6,0
0,43,1,0,0,0,0,1,6,0
1,48,2,0,0,0,1,1,6,0
1,54,5,0,0,0,0,1,6,0
1,45,0,0,0,0,1,1,6,0
1,36,5,0,0,0,0,0,13,0
1,31,1,0,0,0,1,1,68,0
1,40,0,0,0,0,0,1,6,0
1,50,1,0,0,0,1,0,5,0
0,26,5,0,0,0,1,1,5,0
1,41,0,0,0,0,7,0,5,0
1,34,1,0,0,1,5,0,10,1
0,28,1,0,0,0,0,0,3,0
1,30,0,0,0,0,1,0,331,0
1,23,1,0,0,2,2,0,129,1
0,37,2,0,0,0,0,1,6,1
1,35,2,0,0,0,5,1,125,0
1,21,1,0,0,1,1,0,95,1
1,45,0,0,0,0,1,0,5,0
0,22,0,0,1,0,2,1,6,1
1,29,0,0,0,0,6,0,3,1
0,30,0,0,0,0,0,1,6,0
1,45,1,0,0,0,3,1,6,1
0,24,0,0,0,0,2,0,105,0
1,31,1,0,0,0,4,0,2,1
1,56,1,0,0,0,0,1,6,0
0,44,2,0,0,0,4,0,15,1
1,24,0,0,4,0,14,0,87,1
1,38,0,0,0,0,11,0,221,0
1,51,0,0,0,0,22,0,5,1
1,22,1,0,0,0,0,0,76,0
1,28,0,0,0,0,5,1,5,0
1,47,0,0,0,1,19,0,3,1
1,51,0,0,0,0,0,1,29,1
1,25,1,0,0,0,1,1,6,0
1,53,2,0,0,0,1,0,13,0
1,30,0,0,0,0,0,0,12,0
1,33,1,0,0,0,0,0,3,1
1,35,0,0,0,0,5,0,56,1
0,33,0,0,0,0,0,0,129,0
1,65,0,0,0,0,11,0,3,0
1,59,5,0,0,0,1,1,6,0
0,37,0,0,0,0,4,1,5,0
0,33,1,0,0,0,1,0,5,0
1,27,0,0,0,0,2,0,5,1
0,29,0,0,0,0,9,0,255,1
1,26,3,0,0,0,11,0,3,1
1,24,0,0,0,3,3,0,52,1
1,43,0,0,0,0,5,0,26,0
1,37,0,0,0,0,11,1,6,1
1,53,0,0,0,0,13,0,235,0
1,43,0,0,0,0,4,0,5,0
1,26,0,0,0,0,4,0,10,1
0,30,1,0,0,0,1,1,134,0
1,27,0,0,0,0,6,0,332,1
1,39,1,0,0,0,9,0,3,1
1,37,1,0,0,0,4,1,41,1
1,22,1,0,0,0,3,1,6,1
1,25,1,0,0,0,0,0,14,0
1,26,2,0,0,0,1,0,5,0
0,28,1,0,0,0,0,1,333,0
1,25,0,0,0,0,0,1,6,1
1,58,1,0,0,0,1,0,5,0
0,29,1,0,0,0,1,1,68,1
1,33,0,0,0,0,8,0,52,0
1,38,0,0,0,0,0,0,5,0
1,38,1,0,0,0,2,0,14,0
1,59,0,0,0,0,22,0,66,1
1,29,5,0,0,0,4,1,6,1
1,57,0,0,0,0,9,0,87,0
1,53,1,0,0,0,0,1,6,1
1,33,0,0,0,0,2,0,82,1
1,58,1,0,0,0,1,1,6,0
1,51,1,0,0,0,1,1,6,0
1,25,0,0,0,2,11,0,80,1
1,53,1,0,0,0,2,0,334,0
1,32,1,0,0,0,0,1,59,1
1,35,0,0,0,0,6,0,31,1
1,39,1,0,0,0,1,0,5,0
1,36,2,0,0,0,1,1,238,0
0,42,1,0,0,0,5,1,5,1
1,37,0,0,0,0,0,1,205,0
1,39,1,0,0,0,0,0,80,0
0,52,1,0,0,0,3,1,68,0
1,60,5,0,0,0,1,1,6,0
1,37,2,0,0,0,2,1,41,0
1,42,1,0,0,0,4,0,95,1
1,23,0,0,0,0,6,0,3,1
0,42,0,0,0,0,0,1,32,1
0,28,1,0,0,0,2,0,5,0
1,28,0,0,0,0,5,0,3,0
1,38,1,0,0,0,12,0,308,0
0,43,0,0,0,0,2,0,12,1
1,42,0,0,0,0,0,0,46,0
0,25,1,0,0,0,0,1,6,0
1,32,0,0,0,0,7,0,87,1
1,21,0,0,0,0,0,0,101,1
0,35,1,0,0,0,1,1,6,0
1,37,1,0,0,0,0,0,95,0
0,33,0,0,0,0,2,0,98,0
0,51,1,0,0,0,4,0,5,0
1,39,1,0,0,0,3,0,152,0
1,35,2,0,0,0,5,1,133,1
1,40,0,0,0,0,3,0,46,0
1,32,0,0,0,0,17,0,3,1
1,18,1,5,0,0,4,0,95,1
1,32,1,0,0,0,3,0,10,1
1,37,5,0,0,0,0,1,6,0
1,32,0,0,0,0,10,0,11,1
1,47,1,0,0,0,5,1,29,1
0,23,1,0,0,0,0,1,190,0
1,63,1,0,0,0,10,0,103,1
1,38,0,0,1,0,16,0,235,1
1,32,0,0,0,0,6,1,6,1
1,31,0,0,0,0,4,0,22,1
1,23,0,0,0,0,0,0,71,0
1,38,2,0,0,0,1,1,25,0
0,47,1,0,0,0,0,1,6,0
1,33,1,0,0,0,1,0,5,1
1,22,1,0,0,0,1,0,87,0
1,26,1,0,0,0,1,1,29,0
1,40,1,0,0,0,0,1,6,1
1,36,0,10,0,0,14,0,95,1
0,65,1,0,0,0,0,1,84,0
1,44,1,0,0,0,4,1,6,1
0,22,0,0,0,0,0,1,6,0
1,34,2,0,0,0,0,1,32,0
0,38,2,0,0,0,0,0,11,0
0,26,1,0,0,0,4,0,49,1
1,20,2,0,0,0,0,1,6,1
1,49,2,0,0,0,0,0,101,0
1,56,0,0,0,0,7,0,87,0
1,52,1,0,0,0,2,0,12,1
1,25,5,0,0,0,2,1,6,1
1,34,0,0,0,0,5,0,225,0
1,33,0,0,0,0,1,1,6,1
1,21,0,0,1,2,1,0,20,0
1,46,0,0,0,0,9,0,21,0
1,22,0,0,0,0,2,1,6,1
1,57,1,0,0,0,1,1,84,0
1,22,0,0,0,1,2,0,3,1
0,48,1,0,0,0,1,1,68,1
1,40,0,0,0,0,21,0,148,0
0,30,0,0,0,0,1,0,5,0
1,21,1,0,1,0,4,1,6,1
0,39,0,0,2,0,22,0,3,1
1,27,1,0,0,0,13,0,5,1
0,33,1,0,0,0,0,1,27,1
1,24,0,0,0,0,0,0,72,0
1,43,0,0,0,0,0,0,335,1
0,45,1,0,0,0,0,1,6,0
1,51,0,0,0,0,3,0,245,0
0,35,0,0,0,0,2,0,62,1
1,31,0,0,0,0,9,1,6,1
1,27,1,0,0,0,0,1,6,0
1,32,0,0,0,0,1,0,5,0
1,49,1,0,0,0,0,1,84,0
1,29,0,0,0,0,2,0,12,0
1,23,0,0,1,0,2,0,41,1
1,30,4,0,0,0,6,1,6,0
1,55,0,0,0,0,12,0,3,1
1,30,1,0,0,0,0,1,84,0
1,34,0,0,0,0,13,0,49,1
1,56,1,0,0,0,2,0,232,0
1,33,0,0,0,0,4,0,11,0
1,28,0,0,0,0,1,1,6,0
1,29,0,0,0,0,1,0,232,0
1,38,1,0,0,0,0,1,174,0
1,37,1,0,0,0,0,0,46,0
0,33,1,0,0,0,0,1,84,1
1,30,2,0,0,0,0,0,76,0
1,51,0,1,0,1,19,0,66,0
1,65,0,0,0,0,7,1,27,0
0,32,0,0,0,0,1,1,6,0
1,38,1,0,0,0,5,0,12,1
1,35,0,0,0,0,1,0,55,0
1,57,1,0,0,0,1,0,82,0
1,26,1,0,0,0,1,0,5,0
0,23,2,0,3,1,7,1,6,1
0,36,0,2,0,0,4,1,6,1
0,33,2,0,0,0,2,0,206,1
1,35,1,0,0,0,3,0,3,1
1,33,0,0,0,0,0,0,87,0
1,47,1,0,0,0,0,1,6,0
0,53,2,0,0,0,0,1,6,0
1,31,5,0,0,0,6,0,21,0
1,35,1,0,0,0,1,1,63,1
0,36,0,0,0,0,1,0,3,1
0,25,1,0,0,0,0,1,6,0
1,52,2,0,0,0,10,0,2,0
1,23,2,0,0,0,3,1,6,1
1,34,0,0,0,0,7,1,59,0
1,51,1,0,0,0,6,0,3,1
1,24,0,0,0,4,8,0,87,1
1,32,1,0,0,0,0,0,7,1
1,43,0,0,0,0,8,0,66,1
1,45,0,1,0,1,20,1,5,0
1,42,0,0,0,0,10,1,33,1
1,22,0,0,0,0,1,0,12,1
1,49,0,0,0,0,4,0,3,0
1,42,0,0,0,0,0,0,14,1
1,40,1,0,0,0,0,1,59,1
1,25,0,0,1,0,2,0,72,1
1,25,1,0,0,0,0,1,29,1
1,23,0,0,0,0,0,0,46,0
1,21,1,0,0,0,2,0,11,1
1,31,1,0,0,0,3,1,6,0
0,28,0,0,0,0,0,1,6,0
1,24,0,0,0,0,11,0,12,1
1,45,1,0,0,0,0,0,135,0
1,23,0,0,0,0,2,1,6,1
1,39,0,0,0,0,7,0,41,1
1,25,1,0,0,0,2,0,175,0
1,24,0,0,1,0,1,0,12,0
1,46,1,0,0,0,1,0,5,0
1,47,1,0,0,0,3,0,101,0
1,54,1,0,0,0,2,1,73,1
1,22,0,0,0,1,1,1,27,1
0,34,1,0,0,0,0,1,6,0
1,33,1,0,0,0,0,1,68,1
1,27,1,0,0,0,1,1,234,0
1,29,0,0,0,1,16,0,80,1
1,34,2,0,0,0,3,1,6,0
1,32,0,0,0,0,1,0,13,0
1,29,0,0,0,0,0,1,6,0
0,25,1,0,0,0,2,1,336,1
1,34,1,0,0,0,16,0,46,1
0,55,0,0,0,0,1,0,21,0
1,27,0,0,0,0,0,0,41,1
1,26,0,0,0,0,0,1,5,0
1,39,0,2,2,1,19,0,13,1
1,24,0,0,0,0,1,0,286,0
1,29,1,0,0,0,0,1,6,0
0,31,1,0,0,0,3,0,3,1
1,50,0,0,0,0,13,0,12,1
1,25,2,0,0,0,2,0,12,1
1,31,0,0,0,0,4,0,5,1
1,31,5,0,0,0,0,1,6,0
1,26,1,1,0,0,2,0,4,0
1,54,1,0,0,0,2,0,5,0
1,33,0,0,0,0,14,0,3,1
1,22,0,0,0,0,0,1,6,1
1,35,0,0,1,0,8,0,13,0
0,30,5,0,0,0,4,0,5,1
1,25,0,0,0,0,0,0,11,0
1,25,0,0,0,0,0,0,337,0
1,44,0,0,0,0,0,0,16,1
0,29,1,0,0,0,2,0,31,1
1,46,1,0,0,0,2,0,5,1
1,53,1,0,0,0,0,1,6,0
1,24,0,0,0,0,2,0,13,1
0,52,0,0,0,0,2,0,3,1
1,27,0,0,0,0,0,1,6,1
1,41,1,0,0,0,0,0,46,0
0,21,0,0,0,0,0,0,12,1
1,24,1,0,0,0,1,0,338,0
1,38,1,0,0,0,8,0,13,0
1,23,1,0,0,0,0,1,6,0
1,42,0,0,0,0,0,0,13,0
1,32,1,0,0,0,4,0,12,0
1,24,2,0,0,0,3,1,6,1
1,24,0,5,0,0,5,0,95,1
1,26,0,0,0,0,4,0,87,1
1,50,1,0,0,0,9,0,42,1
0,32,0,0,0,0,3,1,15,0
1,40,0,0,0,0,13,0,5,0
1,25,1,0,0,0,1,1,339,1
1,42,2,0,0,0,1,0,5,0
1,27,0,0,0,0,2,0,340,0
1,23,1,0,0,0,0,0,49,1
1,37,0,0,0,0,22,1,5,1
1,32,0,0,0,0,1,1,174,1
1,38,0,0,0,0,2,1,5,1
1,52,1,0,0,0,4,1,93,1
1,29,1,0,0,0,2,0,46,0
1,28,0,0,0,0,7,1,58,1
1,49,0,0,0,0,0,1,310,0
1,50,1,0,0,0,0,0,77,0
1,26,1,0,0,0,2,0,225,1
0,34,1,0,0,0,0,0,62,1
0,28,1,0,0,0,1,0,5,0
1,36,1,0,0,0,4,0,117,1
1,45,0,0,0,0,1,0,52,1
1,30,0,0,0,0,0,0,11,1
1,24,0,0,0,0,3,0,95,1
1,25,0,0,0,0,0,1,6,1
1,25,0,0,0,0,4,1,6,1
1,45,1,0,0,0,2,0,3,0
1,26,1,0,0,0,1,0,62,1
1,37,5,0,0,0,2,0,341,0
1,24,2,0,0,0,0,1,6,0
1,40,1,0,0,0,2,1,5,0
1,60,1,0,0,0,1,1,68,0
0,33,2,0,0,0,0,0,76,0
1,31,0,0,0,1,6,0,5,0
1,53,2,0,0,0,18,0,5,0
1,55,2,0,0,0,0,1,29,0
1,36,1,0,0,0,4,1,68,0
1,30,5,0,0,0,6,0,52,1
1,21,0,0,0,0,1,0,5,1
1,55,1,0,0,0,0,1,6,0
1,22,1,0,0,0,1,0,5,1
0,23,0,0,0,0,1,0,5,0
0,24,1,0,0,1,7,1,5,1
0,40,0,0,0,0,13,0,3,1
1,57,1,0,0,0,9,0,3,1
1,33,1,0,0,0,0,1,261,1
1,32,1,0,0,0,2,0,72,0
1,47,1,0,0,0,3,0,5,0
1,51,1,0,0,0,6,1,29,1
1,22,0,0,1,0,1,0,119,0
1,47,1,0,0,0,2,0,315,0
1,28,1,0,0,0,1,0,3,1
1,21,0,0,0,1,1,0,95,1
1,28,0,0,0,0,5,0,12,0
0,44,1,0,0,0,1,1,6,1
1,25,0,0,0,0,0,0,46,1
1,34,0,0,0,0,4,1,6,0
1,65,1,0,0,0,0,1,84,0
1,33,1,0,0,0,5,0,13,1
0,23,1,0,0,0,0,1,6,0
0,44,1,0,0,0,0,1,6,0
1,21,2,1,0,0,1,0,5,1
1,24,0,0,0,0,1,1,6,0
1,51,1,0,0,0,1,1,6,0
0,21,0,0,0,0,0,0,15,1
1,39,1,0,0,0,6,0,5,0
1,29,0,0,0,0,29,0,55,1
1,24,1,0,0,0,1,0,52,0
0,23,0,0,0,0,0,0,7,1
1,31,0,0,0,2,11,0,62,1
0,35,0,0,0,0,0,1,134,0
1,30,5,0,0,0,0,0,12,0
1,34,1,0,0,0,8,0,3,0
0,39,0,0,0,0,4,0,52,0
1,29,0,0,0,0,6,1,148,0
1,51,1,0,0,0,0,1,68,0
1,22,1,0,0,1,1,0,5,0
1,29,1,0,0,0,2,0,5,0
1,35,1,0,0,0,8,0,5,1
1,32,1,0,0,0,6,0,329,1
1,33,1,0,0,0,3,1,6,1
1,58,1,0,0,0,5,0,12,1
1,54,5,0,0,0,0,0,131,0
1,30,0,0,0,0,3,0,13,0
1,33,0,0,0,0,2,0,179,1
1,24,0,0,0,0,0,0,12,1
1,48,0,0,0,0,10,0,12,0
1,23,0,0,0,0,0,1,6,0
1,23,1,0,0,0,2,0,12,1
1,47,4,0,0,0,1,1,6,0
1,21,5,0,0,0,0,0,12,0
1,29,0,0,0,0,0,1,6,1
1,48,1,0,0,0,2,0,5,0
1,37,1,0,0,0,4,1,6,1
1,50,1,0,0,0,3,0,46,0
1,19,0,0,0,0,3,0,244,1
1,39,1,0,0,0,2,1,342,0
1,49,0,2,0,0,13,0,13,0
1,58,1,0,0,0,2,0,101,0
1,31,0,0,0,0,6,0,3,0
1,23,0,0,0,2,1,1,6,0
0,23,0,0,0,0,0,0,52,1
1,31,1,0,0,0,17,0,34,1
1,33,5,0,0,0,0,0,5,1
1,57,1,0,0,0,6,0,12,0
0,31,1,0,0,0,0,1,6,0
1,57,0,0,0,0,19,0,3,0
1,57,1,0,0,0,12,1,166,0
1,29,0,0,0,0,6,1,6,1
1,30,0,0,0,0,0,1,6,1
1,45,0,0,0,0,11,0,2,0
1,42,1,0,0,0,0,0,22,0
1,48,5,0,0,0,7,0,20,0
1,29,0,0,2,0,12,0,22,1
1,23,1,0,0,0,0,0,12,0
0,28,1,0,0,0,0,0,13,0
1,41,0,0,0,0,3,0,11,0
1,25,0,0,0,0,1,1,6,1
0,34,1,0,0,0,3,1,6,0
1,53,0,0,0,0,26,0,3,1
0,28,0,0,0,0,1,0,15,1
1,27,0,0,0,0,0,0,22,0
1,39,0,0,0,0,4,0,277,0
0,55,1,0,0,0,6,0,82,0
1,27,0,0,0,0,4,0,5,1
1,30,1,0,0,1,7,0,315,1
1,31,0,3,0,1,15,1,6,1
1,20,0,0,0,1,1,1,41,1
1,26,1,0,0,0,2,0,52,1
1,44,0,0,0,0,7,0,3,1
1,33,0,0,0,0,17,0,5,1
1,34,1,0,0,0,0,0,113,1
1,27,1,0,0,0,0,1,6,0
1,21,0,0,0,1,1,0,4,1
1,29,0,0,0,0,4,0,11,0
1,27,0,0,0,0,7,0,13,0
0,24,1,0,0,0,0,0,31,0
1,29,0,0,0,0,0,0,13,1
1,20,1,0,0,0,0,0,75,0
0,23,1,0,0,0,0,0,3,0
0,48,0,0,0,0,0,1,84,0
1,34,0,0,0,0,0,1,68,1
1,46,0,0,0,0,1,1,6,1
0,41,1,0,0,0,3,0,13,0
1,26,0,0,0,0,3,0,343,1
1,37,0,0,0,0,11,0,11,1
0,54,1,0,0,0,7,0,5,0
0,25,0,0,0,0,5,1,165,0
0,22,1,0,0,0,2,0,5,0
1,32,0,0,0,0,7,0,11,0
1,44,0,0,0,0,0,1,32,0
1,28,0,0,0,0,1,0,70,0
1,60,0,0,0,0,3,1,166,0
1,49,1,0,0,0,0,0,3,0
1,32,0,0,0,0,9,0,179,0
1,30,0,0,0,0,10,1,6,1
1,52,1,0,0,0,0,0,144,0
0,27,0,0,0,0,1,1,21,0
1,34,0,0,0,0,0,0,26,0
1,55,0,0,0,0,5,0,2,1
1,37,0,0,0,0,6,1,6,0
1,33,0,0,0,0,0,1,58,0
1,22,0,0,0,0,0,0,4,1
0,27,0,0,0,0,0,1,63,0
1,20,0,0,0,2,0,0,31,1
1,33,1,0,0,0,0,0,344,0
1,26,0,0,0,0,0,1,6,0
1,29,0,0,0,0,0,1,345,0
1,32,0,0,0,0,1,1,68,0
1,37,1,0,0,0,4,1,6,0
1,31,0,0,0,0,15,0,5,0
1,29,0,0,0,0,6,0,13,1
1,31,0,0,0,0,6,0,5,0
0,36,1,0,0,0,2,0,82,0
1,35,0,0,0,0,4,1,190,0
0,37,0,0,0,0,1,0,89,0
1,34,1,0,0,0,5,1,59,1
1,20,1,0,0,0,1,1,63,1
0,50,0,0,0,0,12,1,6,1
1,24,1,0,0,2,8,0,66,1
1,29,0,0,1,0,8,1,6,1
0,45,0,0,0,0,1,0,13,0
1,34,1,0,0,0,2,0,5,1
1,70,0,0,0,0,0,1,68,0
1,26,0,0,0,0,2,0,5,0
1,23,0,1,0,0,4,0,5,0
1,27,1,0,0,0,5,1,33,0
1,44,1,0,0,0,6,0,12,1
1,23,0,0,0,0,2,1,5,1
1,26,0,0,0,0,0,1,6,0
0,23,1,0,0,0,2,1,6,0
1,27,0,0,0,0,3,0,5,1
0,46,1,0,0,0,1,0,221,0
0,27,0,1,0,0,1,0,5,0
1,45,1,0,0,0,7,0,148,0
1,42,0,0,0,0,1,1,5,0
0,24,1,0,1,0,3,1,6,1
1,20,0,1,1,1,2,0,5,1
1,49,1,0,0,0,3,0,3,0
1,29,1,0,0,0,8,1,5,1
1,29,2,0,0,0,0,0,20,0
0,52,1,0,0,0,1,0,15,0
1,37,2,0,0,0,4,1,6,1
1,26,0,0,0,0,1,1,6,0
1,53,0,0,0,0,15,0,11,1
1,47,2,0,0,0,1,0,5,0
1,38,0,0,0,0,0,1,238,1
1,25,0,0,0,0,1,0,3,0
1,21,0,1,0,0,1,0,95,1
1,48,0,0,0,0,0,1,6,0
0,40,1,0,0,0,1,0,3,0
0,24,5,0,0,0,0,0,31,0
1,22,0,0,0,0,0,0,119,1
1,36,0,0,0,0,4,1,5,0
1,38,1,0,0,0,2,1,6,0
1,23,5,0,0,0,0,0,46,1
1,54,5,0,0,0,2,1,6,0
1,24,2,0,0,0,1,0,5,0
0,44,1,0,0,0,0,1,132,1
0,23,0,0,0,0,2,0,82,1
1,64,1,0,0,0,0,1,25,0
1,38,1,0,0,0,5,1,106,1
0,45,5,0,0,0,0,1,6,0
1,49,0,0,0,0,1,0,12,0
0,45,0,0,0,0,3,0,3,0
1,33,4,0,0,0,0,1,6,0
1,44,2,0,0,0,2,0,111,0
1,51,0,0,0,0,3,0,5,0
1,50,0,0,0,0,0,0,3,0
1,33,1,0,2,0,2,1,29,0
0,54,1,0,0,0,0,1,6,0
1,28,2,0,0,0,3,0,4,1
1,33,1,0,0,1,14,0,5,0
1,42,0,0,0,0,17,1,5,1
1,34,1,0,0,0,3,0,13,0
1,38,1,0,0,0,2,0,103,1
1,21,0,0,0,0,1,0,346,1
1,33,0,0,0,0,5,0,11,0
1,32,0,0,0,1,9,1,5,1
1,45,1,0,0,0,1,1,6,0
1,30,1,0,0,0,1,0,14,1
0,29,0,0,0,0,0,0,76,0
1,44,0,0,0,0,3,1,33,0
0,51,1,0,0,0,0,1,6,1
0,28,0,0,0,0,0,0,52,0
1,27,1,0,0,0,1,0,4,0
1,28,2,0,0,0,16,0,14,1
0,30,0,0,0,0,0,0,347,0
1,32,0,0,0,0,0,1,6,0
1,27,1,0,0,0,5,0,12,0
1,21,2,0,0,0,1,0,15,1
1,21,0,0,0,0,0,0,42,0
0,34,1,0,0,0,0,0,107,1
1,24,0,0,0,0,7,0,348,1
1,32,1,0,0,0,0,1,33,0
0,38,1,0,0,0,5,0,5,1
1,56,0,0,0,0,3,1,5,0
0,44,0,0,0,0,0,1,6,0
1,31,0,0,0,0,1,1,345,1
0,25,1,0,0,0,6,0,5,0
0,20,0,0,0,0,0,1,6,0
1,35,0,0,0,0,1,1,6,0
1,33,0,0,0,0,1,0,76,1
1,24,0,0,0,0,0,1,6,0
0,40,2,0,0,0,2,1,5,0
1,27,0,0,0,0,9,0,62,1
0,21,0,0,0,0,2,1,59,0
1,38,0,0,0,0,9,0,12,1
1,20,1,0,0,1,0,0,214,1
1,30,0,0,0,0,9,0,13,1
1,36,1,0,0,0,9,0,5,1
1,23,0,0,0,0,2,1,29,1
1,39,0,0,0,0,21,0,13,1
1,32,0,0,0,0,3,1,58,0
1,29,1,0,0,0,3,0,21,1
1,58,1,0,0,0,2,1,29,1
1,23,2,0,0,1,2,0,12,0
1,23,1,0,0,0,3,1,59,1
0,68,0,0,0,0,5,0,3,0
0,26,1,0,0,0,2,1,6,0
1,51,0,0,0,0,0,0,3,1
1,25,0,0,0,0,0,1,6,0
1,40,0,0,0,0,5,0,11,1
1,51,0,0,0,0,14,0,5,0
1,27,0,0,0,0,2,1,92,1
1,49,0,0,0,0,11,1,93,1
1,36,5,0,0,0,0,1,6,0
1,28,1,0,0,0,5,1,5,0
1,20,0,0,0,0,0,0,45,0
1,21,0,0,0,0,2,0,3,1
0,31,0,0,0,0,0,0,76,0
1,57,0,0,0,0,0,1,6,0
0,61,1,0,0,0,8,0,101,1
1,35,2,0,0,0,3,0,42,1
1,54,0,0,0,0,3,0,5,1
1,39,1,0,0,0,0,0,3,0
1,24,0,0,1,0,1,0,3,0
0,29,2,0,0,0,0,0,82,1
1,48,0,0,0,1,8,0,3,1
1,30,0,0,0,1,6,1,58,1
1,26,0,0,1,0,10,0,3,1
1,36,1,0,0,0,2,0,5,0
1,37,0,0,0,0,12,0,21,1
1,26,0,0,0,0,4,0,119,1
1,29,0,0,0,0,7,1,59,1
1,26,0,0,0,0,1,1,133,1
1,60,0,0,0,0,2,0,3,0
1,27,1,0,0,0,2,0,349,1
1,41,0,2,0,0,16,0,12,1
1,22,1,0,0,1,1,0,55,0
1,28,0,0,0,0,3,0,5,0
1,33,0,0,0,0,13,0,20,1
1,28,0,0,0,0,2,0,5,0
1,55,1,0,0,0,0,1,6,1
1,21,0,0,1,0,6,0,74,1
1,28,2,0,0,0,2,0,350,1
0,22,2,0,0,0,0,1,6,0
0,29,1,0,0,0,6,0,3,1
1,45,0,0,0,0,5,0,106,0
1,24,0,0,0,0,2,1,205,1
1,50,0,0,0,0,12,0,3,1
1,24,0,0,0,0,1,1,6,1
1,47,0,0,0,0,1,0,5,0
1,57,1,0,0,0,1,1,6,0
1,54,1,0,0,0,6,0,41,0
